"filename", "language", "PowerShell", "Markdown", "JavaScript", "JavaScript JSX", "PostCSS", "JSON", "HTML", "Python", "pip requirements", "TypeScript", "TypeScript JSX", "YAML", "JSON with Comments", "Java", "Batch", "Java Properties", "XML", "MS SQL", "comment", "blank", "total"
"c:\Users\eyash\news_bridge\backend\telegram_crawler\setup_session.py", "Python", 0, 0, 0, 0, 0, 0, 0, 33, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 28, 10, 71
"c:\Users\eyash\news_bridge\backend\telegram_crawler\start.ps1", "PowerShell", 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 4
"c:\Users\eyash\news_bridge\backend\telegram_crawler\telegram_client.py", "Python", 0, 0, 0, 0, 0, 0, 0, 161, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 38, 214
"c:\Users\eyash\news_bridge\backend\telegram_crawler\test_arabic.py", "Python", 0, 0, 0, 0, 0, 0, 0, 35, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 6, 47
"c:\Users\eyash\news_bridge\backend\telegram_crawler\test_arabic2.py", "Python", 0, 0, 0, 0, 0, 0, 0, 95, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 15, 121
"c:\Users\eyash\news_bridge\backend\telegram_crawler\test_verify.py", "Python", 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 10
"c:\Users\eyash\news_bridge\docs\LOCATION_PRIORITIZATION.md", "Markdown", 0, 70, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 24, 94
"c:\Users\eyash\news_bridge\frontend\README.md", "Markdown", 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 17
"c:\Users\eyash\news_bridge\frontend\eslint.config.js", "JavaScript", 0, 0, 28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 30
"c:\Users\eyash\news_bridge\frontend\index.html", "HTML", 0, 0, 0, 0, 0, 0, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 14
"c:\Users\eyash\news_bridge\frontend\package-lock.json", "JSON", 0, 0, 0, 0, 0, 2944, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2945
"c:\Users\eyash\news_bridge\frontend\package.json", "JSON", 0, 0, 0, 0, 0, 29, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 30
"c:\Users\eyash\news_bridge\frontend\public\favicon.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1
"c:\Users\eyash\news_bridge\frontend\public\icons.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 24, 0, 0, 1, 25
"c:\Users\eyash\news_bridge\frontend\src\App.css", "PostCSS", 0, 0, 0, 0, 2071, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 41, 299, 2411
"c:\Users\eyash\news_bridge\frontend\src\App.jsx", "JavaScript JSX", 0, 0, 0, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 9, 74
"c:\Users\eyash\news_bridge\frontend\src\api.js", "JavaScript", 0, 0, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 16
"c:\Users\eyash\news_bridge\frontend\src\assets\react.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1
"c:\Users\eyash\news_bridge\frontend\src\assets\vite.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 2
"c:\Users\eyash\news_bridge\frontend\src\auth.js", "JavaScript", 0, 0, 51, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 60
"c:\Users\eyash\news_bridge\frontend\src\components\AdminLayout.jsx", "JavaScript JSX", 0, 0, 0, 56, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 61
"c:\Users\eyash\news_bridge\frontend\src\components\SiteLayout.jsx", "JavaScript JSX", 0, 0, 0, 72, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 86
"c:\Users\eyash\news_bridge\frontend\src\components\article\ArticleCard.jsx", "JavaScript JSX", 0, 0, 0, 25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 28
"c:\Users\eyash\news_bridge\frontend\src\components\article\ArticleOverlay.jsx", "JavaScript JSX", 0, 0, 0, 130, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 149
"c:\Users\eyash\news_bridge\frontend\src\components\article\articleHelpers.jsx", "JavaScript JSX", 0, 0, 0, 25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 31
"c:\Users\eyash\news_bridge\frontend\src\context\SessionContext.jsx", "JavaScript JSX", 0, 0, 0, 55, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 62
"c:\Users\eyash\news_bridge\frontend\src\index.css", "PostCSS", 0, 0, 0, 0, 175, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 22, 202
"c:\Users\eyash\news_bridge\frontend\src\main.jsx", "JavaScript JSX", 0, 0, 0, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 17
"c:\Users\eyash\news_bridge\frontend\src\pages\AdminLoginPage.jsx", "JavaScript JSX", 0, 0, 0, 53, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 10, 64
"c:\Users\eyash\news_bridge\frontend\src\pages\AdminPage.jsx", "JavaScript JSX", 0, 0, 0, 2768, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 40, 242, 3050
"c:\Users\eyash\news_bridge\frontend\src\pages\ApplyEditorPage.jsx", "JavaScript JSX", 0, 0, 0, 95, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 108
"c:\Users\eyash\news_bridge\frontend\src\pages\AuthPage.jsx", "JavaScript JSX", 0, 0, 0, 52, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 7, 60
"c:\Users\eyash\news_bridge\frontend\src\pages\CmsPage.jsx", "JavaScript JSX", 0, 0, 0, 68, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 77
"c:\Users\eyash\news_bridge\frontend\src\pages\DataPage.jsx", "JavaScript JSX", 0, 0, 0, 116, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 128
"c:\Users\eyash\news_bridge\frontend\src\pages\EditorPage.jsx", "JavaScript JSX", 0, 0, 0, 253, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 30, 286
"c:\Users\eyash\news_bridge\frontend\src\pages\EventDetailPage.jsx", "JavaScript JSX", 0, 0, 0, 353, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 28, 387
"c:\Users\eyash\news_bridge\frontend\src\pages\FeedPage.jsx", "JavaScript JSX", 0, 0, 0, 59, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 11, 71
"c:\Users\eyash\news_bridge\frontend\src\pages\NotFoundPage.jsx", "JavaScript JSX", 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 12
"c:\Users\eyash\news_bridge\frontend\vite.config.js", "JavaScript", 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 14
"c:\Users\eyash\news_bridge\news-feed\README.md", "Markdown", 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 17
"c:\Users\eyash\news_bridge\news-feed\data\avatar\poses.json", "JSON", 0, 0, 0, 0, 0, 1295, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1295
"c:\Users\eyash\news_bridge\news-feed\data\avatar\presenter-animation.json", "JSON", 0, 0, 0, 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11
"c:\Users\eyash\news_bridge\news-feed\docs\FEED_ALGORITHM.md", "Markdown", 0, 197, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 83, 280
"c:\Users\eyash\news_bridge\news-feed\eslint.config.js", "JavaScript", 0, 0, 28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 30
"c:\Users\eyash\news_bridge\news-feed\extract_codes.py", "Python", 0, 0, 0, 0, 0, 0, 0, 24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 8, 34
"c:\Users\eyash\news_bridge\news-feed\index.html", "HTML", 0, 0, 0, 0, 0, 0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18
"c:\Users\eyash\news_bridge\news-feed\mobile-temp\.claude\settings.json", "JSON with Comments", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 1, 6
"c:\Users\eyash\news_bridge\news-feed\mobile-temp\AGENTS.md", "Markdown", 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 4
"c:\Users\eyash\news_bridge\news-feed\mobile-temp\App.js", "JavaScript", 0, 0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 21
"c:\Users\eyash\news_bridge\news-feed\mobile-temp\CLAUDE.md", "Markdown", 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2
"c:\Users\eyash\news_bridge\news-feed\mobile-temp\app.json", "JSON", 0, 0, 0, 0, 0, 24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 25
"c:\Users\eyash\news_bridge\news-feed\mobile-temp\index.js", "JavaScript", 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 3, 9
"c:\Users\eyash\news_bridge\news-feed\mobile-temp\package-lock.json", "JSON", 0, 0, 0, 0, 0, 6058, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 6059
"c:\Users\eyash\news_bridge\news-feed\mobile-temp\package.json", "JSON", 0, 0, 0, 0, 0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 19
"c:\Users\eyash\news_bridge\news-feed\mobile\AGENTS.md", "Markdown", 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 4
"c:\Users\eyash\news_bridge\news-feed\mobile\App.js", "JavaScript", 0, 0, 98, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 108
"c:\Users\eyash\news_bridge\news-feed\mobile\CLAUDE.md", "Markdown", 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2
"c:\Users\eyash\news_bridge\news-feed\mobile\app.json", "JSON", 0, 0, 0, 0, 0, 28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 29
"c:\Users\eyash\news_bridge\news-feed\mobile\index.js", "JavaScript", 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 3, 9
"c:\Users\eyash\news_bridge\news-feed\mobile\package-lock.json", "JSON", 0, 0, 0, 0, 0, 7381, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 7382
"c:\Users\eyash\news_bridge\news-feed\mobile\package.json", "JSON", 0, 0, 0, 0, 0, 37, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 38
"c:\Users\eyash\news_bridge\news-feed\mobile\src\api\api.js", "JavaScript", 0, 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 16
"c:\Users\eyash\news_bridge\news-feed\mobile\src\api\config.js", "JavaScript", 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 2, 15
"c:\Users\eyash\news_bridge\news-feed\mobile\src\api\searchApi.js", "JavaScript", 0, 0, 31, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 33
"c:\Users\eyash\news_bridge\news-feed\mobile\src\api\topicsApi.js", "JavaScript", 0, 0, 106, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 27, 16, 149
"c:\Users\eyash\news_bridge\news-feed\mobile\src\components\CategoryBar.jsx", "JavaScript JSX", 0, 0, 0, 48, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 52
"c:\Users\eyash\news_bridge\news-feed\mobile\src\components\Feed.jsx", "JavaScript JSX", 0, 0, 0, 101, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 116
"c:\Users\eyash\news_bridge\news-feed\mobile\src\components\GuestSignupPrompt.jsx", "JavaScript JSX", 0, 0, 0, 118, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 120
"c:\Users\eyash\news_bridge\news-feed\mobile\src\components\LanguageToggle.jsx", "JavaScript JSX", 0, 0, 0, 47, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 4, 52
"c:\Users\eyash\news_bridge\news-feed\mobile\src\components\LeftSidebar.jsx", "JavaScript JSX", 0, 0, 0, 151, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 9, 163
"c:\Users\eyash\news_bridge\news-feed\mobile\src\components\Post.jsx", "JavaScript JSX", 0, 0, 0, 475, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 35, 515
"c:\Users\eyash\news_bridge\news-feed\mobile\src\components\PostCommentsModal.jsx", "JavaScript JSX", 0, 0, 0, 777, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 29, 66, 872
"c:\Users\eyash\news_bridge\news-feed\mobile\src\components\PostModal.jsx", "JavaScript JSX", 0, 0, 0, 334, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 25, 374
"c:\Users\eyash\news_bridge\news-feed\mobile\src\components\SearchBar.jsx", "JavaScript JSX", 0, 0, 0, 198, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 212
"c:\Users\eyash\news_bridge\news-feed\mobile\src\components\TopBar.jsx", "JavaScript JSX", 0, 0, 0, 199, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 13, 218
"c:\Users\eyash\news_bridge\news-feed\mobile\src\components\TopicCard.jsx", "JavaScript JSX", 0, 0, 0, 200, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 11, 218
"c:\Users\eyash\news_bridge\news-feed\mobile\src\components\TopicPost.jsx", "JavaScript JSX", 0, 0, 0, 47, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 51
"c:\Users\eyash\news_bridge\news-feed\mobile\src\context\SessionContext.jsx", "JavaScript JSX", 0, 0, 0, 91, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 10, 102
"c:\Users\eyash\news_bridge\news-feed\mobile\src\context\ThemeContext.jsx", "JavaScript JSX", 0, 0, 0, 32, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 7, 40
"c:\Users\eyash\news_bridge\news-feed\mobile\src\i18n\ar.json", "JSON", 0, 0, 0, 0, 0, 471, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 472
"c:\Users\eyash\news_bridge\news-feed\mobile\src\i18n\en.json", "JSON", 0, 0, 0, 0, 0, 2607, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2608
"c:\Users\eyash\news_bridge\news-feed\mobile\src\i18n\i18n.js", "JavaScript", 0, 0, 43, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 9, 61
"c:\Users\eyash\news_bridge\news-feed\mobile\src\pages\AIAssistantPage.jsx", "JavaScript JSX", 0, 0, 0, 270, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 24, 297
"c:\Users\eyash\news_bridge\news-feed\mobile\src\pages\AdvancedSearchPage.jsx", "JavaScript JSX", 0, 0, 0, 330, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 23, 360
"c:\Users\eyash\news_bridge\news-feed\mobile\src\pages\ApplyEditorPage.jsx", "JavaScript JSX", 0, 0, 0, 318, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 36, 372
"c:\Users\eyash\news_bridge\news-feed\mobile\src\pages\AuthPage.jsx", "JavaScript JSX", 0, 0, 0, 219, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 235
"c:\Users\eyash\news_bridge\news-feed\mobile\src\pages\HomePage.jsx", "JavaScript JSX", 0, 0, 0, 33, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 5, 39
"c:\Users\eyash\news_bridge\news-feed\mobile\src\pages\ProfilePage.jsx", "JavaScript JSX", 0, 0, 0, 349, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 35, 399
"c:\Users\eyash\news_bridge\news-feed\mobile\src\pages\SavedNewsPage.jsx", "JavaScript JSX", 0, 0, 0, 629, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 37, 55, 721
"c:\Users\eyash\news_bridge\news-feed\mobile\src\pages\TopicDetailsPage.jsx", "JavaScript JSX", 0, 0, 0, 443, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 28, 477
"c:\Users\eyash\news_bridge\news-feed\mobile\src\pages\TrendingTopicsPage.jsx", "JavaScript JSX", 0, 0, 0, 105, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 8, 114
"c:\Users\eyash\news_bridge\news-feed\mobile\src\utils\apiFetch.js", "JavaScript", 0, 0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 19
"c:\Users\eyash\news_bridge\news-feed\mobile\src\utils\auth.js", "JavaScript", 0, 0, 78, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 12, 91
"c:\Users\eyash\news_bridge\news-feed\mobile\src\utils\categoryColors.js", "JavaScript", 0, 0, 40, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 41
"c:\Users\eyash\news_bridge\news-feed\mobile\src\utils\darkColors.js", "JavaScript", 0, 0, 28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 10, 50
"c:\Users\eyash\news_bridge\news-feed\mobile\src\utils\languageUtils.js", "JavaScript", 0, 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 3, 33
"c:\Users\eyash\news_bridge\news-feed\mobile\src\utils\savedPosts.js", "JavaScript", 0, 0, 163, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 26, 194
"c:\Users\eyash\news_bridge\news-feed\mobile\src\utils\userId.js", "JavaScript", 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 5
"c:\Users\eyash\news_bridge\news-feed\package-lock.json", "JSON", 0, 0, 0, 0, 0, 5014, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 5015
"c:\Users\eyash\news_bridge\news-feed\package.json", "JSON", 0, 0, 0, 0, 0, 42, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 43
"c:\Users\eyash\news_bridge\news-feed\public\avatar-studio\CHANGES.md", "Markdown", 0, 68, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 28, 96
"c:\Users\eyash\news_bridge\news-feed\public\avatar-studio\EXAMPLES.md", "Markdown", 0, 253, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 53, 306
"c:\Users\eyash\news_bridge\news-feed\public\avatar-studio\README.md", "Markdown", 0, 292, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 90, 382
"c:\Users\eyash\news_bridge\news-feed\public\avatar-studio\SETUP.md", "Markdown", 0, 134, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 44, 178
"c:\Users\eyash\news_bridge\news-feed\public\avatar-studio\START_HERE.md", "Markdown", 0, 156, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 47, 203
"c:\Users\eyash\news_bridge\news-feed\public\avatar-studio\package.json", "JSON", 0, 0, 0, 0, 0, 33, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 34
"c:\Users\eyash\news_bridge\news-feed\public\avatar-studio\public\emotion.js", "JavaScript", 0, 0, 79, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 12, 105
"c:\Users\eyash\news_bridge\news-feed\public\avatar-studio\public\gestures.js", "JavaScript", 0, 0, 231, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 43, 33, 307
"c:\Users\eyash\news_bridge\news-feed\public\avatar-studio\public\legacy.html", "HTML", 0, 0, 0, 0, 0, 0, 373, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 375
"c:\Users\eyash\news_bridge\news-feed\public\avatar-studio\public\lipsync.js", "JavaScript", 0, 0, 211, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 179, 45, 435
"c:\Users\eyash\news_bridge\news-feed\public\avatar-studio\public\main.js", "JavaScript", 0, 0, 185, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 68, 30, 283
"c:\Users\eyash\news_bridge\news-feed\public\avatar-studio\public\pose-studio.js", "JavaScript", 0, 0, 217, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 92, 34, 343
"c:\Users\eyash\news_bridge\news-feed\public\avatar-studio\public\presenter-animation.js", "JavaScript", 0, 0, 66, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 10, 81
"c:\Users\eyash\news_bridge\news-feed\public\avatar-studio\public\recorder.js", "JavaScript", 0, 0, 41, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 12, 79
"c:\Users\eyash\news_bridge\news-feed\public\avatar-studio\public\rhubarb.js", "JavaScript", 0, 0, 55, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 36, 7, 98
"c:\Users\eyash\news_bridge\news-feed\public\avatar-studio\public\scene.js", "JavaScript", 0, 0, 730, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 179, 114, 1023
"c:\Users\eyash\news_bridge\news-feed\public\avatar-studio\public\style.css", "PostCSS", 0, 0, 0, 0, 73, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 11, 88
"c:\Users\eyash\news_bridge\news-feed\public\avatar-studio\public\test.html", "HTML", 0, 0, 0, 0, 0, 0, 1082, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 40, 1136
"c:\Users\eyash\news_bridge\news-feed\public\avatar-studio\public\test.js", "JavaScript", 0, 0, 871, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 134, 106, 1111
"c:\Users\eyash\news_bridge\news-feed\public\avatar-studio\public\tts.js", "JavaScript", 0, 0, 208, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 82, 33, 323
"c:\Users\eyash\news_bridge\news-feed\public\avatar-studio\src\AvatarStudioFrame.jsx", "JavaScript JSX", 0, 0, 0, 43, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 34, 3, 80
"c:\Users\eyash\news_bridge\news-feed\public\avatar-studio\src\index.js", "JavaScript", 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 3
"c:\Users\eyash\news_bridge\news-feed\public\vite.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1
"c:\Users\eyash\news_bridge\news-feed\src\App.css", "PostCSS", 0, 0, 0, 0, 3532, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 138, 368, 4038
"c:\Users\eyash\news_bridge\news-feed\src\App.jsx", "JavaScript JSX", 0, 0, 0, 50, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 8, 62
"c:\Users\eyash\news_bridge\news-feed\src\api.js", "JavaScript", 0, 0, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 15
"c:\Users\eyash\news_bridge\news-feed\src\api\searchApi.js", "JavaScript", 0, 0, 273, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 41, 32, 346
"c:\Users\eyash\news_bridge\news-feed\src\api\topicsApi.js", "JavaScript", 0, 0, 105, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 31, 15, 151
"c:\Users\eyash\news_bridge\news-feed\src\assets\react.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1
"c:\Users\eyash\news_bridge\news-feed\src\auth.js", "JavaScript", 0, 0, 51, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 59
